"ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN_CITY_MARKET_ID","ORIGIN","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST_CITY_MARKET_ID",
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10140,1014003,30140,"ABQ",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10279,1027903,30279,"AMA",11292,1129202,30325,
10299,1029904,30299,"ANC",11292,1129202,30325,
10299,1029904,30299,"ANC",11292,1129202,30325,
10299,1029904,30299,"ANC",11292,1129202,30325,
10299,1029904,30299,"ANC",11292,1129202,30325,
10299,1029904,30299,"ANC",11292,1129202,30325,
10299,1029904,30299,"ANC",11292,1129202,30325,
10299,1029904,30299,"ANC",11292,1129202,30325,
10299,1029904,30299,"ANC",11292,1129202,30325,
10299,1029904,30299,"ANC",11292,1129202,30325,
10299,1029904,30299,"ANC",11292,1129202,30325,
10299,1029904,30299,"ANC",11292,1129202,30325,
10299,1029904,30299,"ANC",11292,1129202,30325,
10299,1029904,30299,"ANC",11292,1129202,30325,
10299,1029904,30299,"ANC",11292,1129202,30325,
10299,1029904,30299,"ANC",11292,1129202,30325,
10299,1029904,30299,"ANC",11292,1129202,30325,
10299,1029904,30299,"ANC",11292,1129202,30325,
10299,1029904,30299,"ANC",11292,1129202,30325,
10299,1029904,30299,"ANC",11292,1129202,30325,
10299,1029904,30299,"ANC",11292,1129202,30325,
10299,1029904,30299,"ANC",11292,1129202,30325,
10299,1029904,30299,"ANC",11292,1129202,30325,
10299,1029904,30299,"ANC",11292,1129202,30325,
10299,1029904,30299,"ANC",11292,1129202,30325,
10299,1029904,30299,"ANC",11292,1129202,30325,
10299,1029904,30299,"ANC",11292,1129202,30325,
10299,1029904,30299,"ANC",11292,1129202,30325,
10299,1029904,30299,"ANC",11292,1129202,30325,
10299,1029904,30299,"ANC",11292,1129202,30325,
10299,1029904,30299,"ANC",11292,1129202,30325,
10299,1029904,30299,"ANC",11292,1129202,30325,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",12892,1289203,32575,
10372,1037203,30372,"ASE",12892,1289203,32575,
10372,1037203,30372,"ASE",12892,1289203,32575,
10372,1037203,30372,"ASE",12892,1289203,32575,
10372,1037203,30372,"ASE",12892,1289203,32575,
10372,1037203,30372,"ASE",12892,1289203,32575,
10372,1037203,30372,"ASE",12892,1289203,32575,
10372,1037203,30372,"ASE",12892,1289203,32575,
10372,1037203,30372,"ASE",12892,1289203,32575,
10372,1037203,30372,"ASE",12892,1289203,32575,
10372,1037203,30372,"ASE",12892,1289203,32575,
10372,1037203,30372,"ASE",12892,1289203,32575,
10372,1037203,30372,"ASE",12892,1289203,32575,
10372,1037203,30372,"ASE",12892,1289203,32575,
10372,1037203,30372,"ASE",12892,1289203,32575,
10372,1037203,30372,"ASE",12892,1289203,32575,
10372,1037203,30372,"ASE",12892,1289203,32575,
10372,1037203,30372,"ASE",12892,1289203,32575,
10372,1037203,30372,"ASE",12892,1289203,32575,
10372,1037203,30372,"ASE",12892,1289203,32575,
10372,1037203,30372,"ASE",12892,1289203,32575,
10372,1037203,30372,"ASE",12892,1289203,32575,
10372,1037203,30372,"ASE",12892,1289203,32575,
10372,1037203,30372,"ASE",12892,1289203,32575,
10372,1037203,30372,"ASE",12892,1289203,32575,
10372,1037203,30372,"ASE",12892,1289203,32575,
10372,1037203,30372,"ASE",12892,1289203,32575,
10372,1037203,30372,"ASE",12892,1289203,32575,
10372,1037203,30372,"ASE",12892,1289203,32575,
10372,1037203,30372,"ASE",12892,1289203,32575,
10372,1037203,30372,"ASE",12892,1289203,32575,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",11298,1129803,30194,
10372,1037203,30372,"ASE",12266,1226603,31453,
10372,1037203,30372,"ASE",12266,1226603,31453,
10372,1037203,30372,"ASE",12266,1226603,31453,
10372,1037203,30372,"ASE",12266,1226603,31453,
10372,1037203,30372,"ASE",12266,1226603,31453,
10372,1037203,30372,"ASE",12266,1226603,31453,
10372,1037203,30372,"ASE",12266,1226603,31453,
10372,1037203,30372,"ASE",12266,1226603,31453,
10372,1037203,30372,"ASE",12266,1226603,31453,
10372,1037203,30372,"ASE",12266,1226603,31453,
10372,1037203,30372,"ASE",12266,1226603,31453,
10372,1037203,30372,"ASE",12266,1226603,31453,
10372,1037203,30372,"ASE",12266,1226603,31453,
10372,1037203,30372,"ASE",12266,1226603,31453,
10372,1037203,30372,"ASE",12266,1226603,31453,
10372,1037203,30372,"ASE",12266,1226603,31453,
10372,1037203,30372,"ASE",12266,1226603,31453,
10372,1037203,30372,"ASE",12266,1226603,31453,
10372,1037203,30372,"ASE",12266,1226603,31453,
10372,1037203,30372,"ASE",12266,1226603,31453,
10372,1037203,30372,"ASE",12266,1226603,31453,
10372,1037203,30372,"ASE",12266,1226603,31453,
10372,1037203,30372,"ASE",12266,1226603,31453,
10372,1037203,30372,"ASE",12266,1226603,31453,
10372,1037203,30372,"ASE",12266,1226603,31453,
10372,1037203,30372,"ASE",12266,1226603,31453,
10372,1037203,30372,"ASE",12266,1226603,31453,
10372,1037203,30372,"ASE",12266,1226603,31453,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",13487,1348702,31650,
10372,1037203,30372,"ASE",13487,1348702,31650,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",13487,1348702,31650,
10372,1037203,30372,"ASE",13487,1348702,31650,
10372,1037203,30372,"ASE",13487,1348702,31650,
10372,1037203,30372,"ASE",13487,1348702,31650,
10372,1037203,30372,"ASE",10397,1039705,30397,
10372,1037203,30372,"ASE",10397,1039705,30397,
10372,1037203,30372,"ASE",10397,1039705,30397,
10372,1037203,30372,"ASE",10397,1039705,30397,
10372,1037203,30372,"ASE",10397,1039705,30397,
10372,1037203,30372,"ASE",10397,1039705,30397,
10372,1037203,30372,"ASE",10397,1039705,30397,
10372,1037203,30372,"ASE",10397,1039705,30397,
10372,1037203,30372,"ASE",10397,1039705,30397,
10372,1037203,30372,"ASE",10397,1039705,30397,
10372,1037203,30372,"ASE",10397,1039705,30397,
10372,1037203,30372,"ASE",10397,1039705,30397,
10372,1037203,30372,"ASE",10397,1039705,30397,
10372,1037203,30372,"ASE",10397,1039705,30397,
10372,1037203,30372,"ASE",10397,1039705,30397,
10372,1037203,30372,"ASE",10397,1039705,30397,
10372,1037203,30372,"ASE",10397,1039705,30397,
10372,1037203,30372,"ASE",10397,1039705,30397,
10372,1037203,30372,"ASE",10397,1039705,30397,
10372,1037203,30372,"ASE",10397,1039705,30397,
10372,1037203,30372,"ASE",10397,1039705,30397,
10372,1037203,30372,"ASE",10397,1039705,30397,
10372,1037203,30372,"ASE",10397,1039705,30397,
10372,1037203,30372,"ASE",10397,1039705,30397,
10372,1037203,30372,"ASE",10397,1039705,30397,
10372,1037203,30372,"ASE",10397,1039705,30397,
10372,1037203,30372,"ASE",10397,1039705,30397,
10372,1037203,30372,"ASE",10397,1039705,30397,
10372,1037203,30372,"ASE",10397,1039705,30397,
10372,1037203,30372,"ASE",10397,1039705,30397,
10372,1037203,30372,"ASE",10397,1039705,30397,
10372,1037203,30372,"ASE",14771,1477101,32457,
10372,1037203,30372,"ASE",14771,1477101,32457,
10372,1037203,30372,"ASE",14771,1477101,32457,
10372,1037203,30372,"ASE",14771,1477101,32457,
10372,1037203,30372,"ASE",14771,1477101,32457,
10372,1037203,30372,"ASE",14771,1477101,32457,
10372,1037203,30372,"ASE",14771,1477101,32457,
10372,1037203,30372,"ASE",14771,1477101,32457,
10372,1037203,30372,"ASE",14771,1477101,32457,
10372,1037203,30372,"ASE",14771,1477101,32457,
10372,1037203,30372,"ASE",14771,1477101,32457,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",12266,1226603,31453,
10372,1037203,30372,"ASE",12266,1226603,31453,
10372,1037203,30372,"ASE",12266,1226603,31453,
10372,1037203,30372,"ASE",14771,1477101,32457,
10372,1037203,30372,"ASE",14771,1477101,32457,
10372,1037203,30372,"ASE",14771,1477101,32457,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",12266,1226603,31453,
10372,1037203,30372,"ASE",12266,1226603,31453,
10372,1037203,30372,"ASE",12266,1226603,31453,
10372,1037203,30372,"ASE",12266,1226603,31453,
10372,1037203,30372,"ASE",12266,1226603,31453,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",13930,1393003,30977,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
10372,1037203,30372,"ASE",11292,1129202,30325,
